file,module,name,line,type,attrs,dims,is_parameter,has_init,doc
src/snow/SMmod.f90,SMmod,RHOW,83,DOUBLEPRECISION,PARAMETER,,True,True,Density of water (kg/m^3).
src/snow/SMmod.f90,SMmod,CPA,84,DOUBLEPRECISION,PARAMETER,,True,True,Specific heat of air at constant pressure (J/kg/C).
src/snow/SMmod.f90,SMmod,CPW,85,DOUBLEPRECISION,PARAMETER,,True,True,Specific heat of water (J/kg/C).
src/snow/SMmod.f90,SMmod,CPI,86,DOUBLEPRECISION,PARAMETER,,True,True,Specific heat of ice (J/kg/C).
src/snow/SMmod.f90,SMmod,LWI,87,DOUBLEPRECISION,PARAMETER,,True,True,Latent heat of fusion (J/kg).
src/snow/SMmod.f90,SMmod,LVW,88,DOUBLEPRECISION,PARAMETER,,True,True,Latent heat of vaporisation (J/kg).
src/snow/SMmod.f90,SMmod,HFG,89,DOUBLEPRECISION,PARAMETER,,True,True,Ground heat flux to snow (W/m^2).
src/subsurface/VSmod.f90,VSmod,ICSOILsv,125,INTEGER,,"(LLEE, NELEE)",False,False,Cached VSS soil type by cell and element.
src/subsurface/VSmod.f90,VSmod,JCBCsv,126,INTEGER,,"(0:5, NELEE)",False,False,Cached boundary-condition type/category metadata by face and element.
src/subsurface/VSmod.f90,VSmod,VSAIJsv,127,DOUBLEPRECISION,"DIMENSION(:, :, :), ALLOCATABLE","(:, :, :)",False,False,Cached lateral face area/conductance terms.
src/subsurface/VSmod.f90,VSmod,IVSDUM_VSREAD,131,INTEGER,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,`VSREAD` work buffer: per-category layer soil-type codes.
src/subsurface/VSmod.f90,VSmod,IVSCAT_VSREAD,132,INTEGER,"DIMENSION(:), ALLOCATABLE",(:),False,False,`VSREAD` work buffer: layer category selected by each element.
src/subsurface/VSmod.f90,VSmod,ISDUM_VSREAD,133,INTEGER,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,`VSREAD` work buffer: integer fields read from `VS05`.
src/subsurface/VSmod.f90,VSmod,RVSDUM_VSREAD,134,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,`VSREAD` work buffer: per-category layer boundary depths.
src/subsurface/VSmod.f90,VSmod,RSDUM_VSREAD,135,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,`VSREAD` work buffer: real-valued fields read from `VS05`.
src/subsurface/VSmod.f90,VSmod,BDONE_VSREAD,136,LOGICAL,"DIMENSION(:), ALLOCATABLE",(:),False,False,`VSREAD` work buffer: per-element layer-data-assigned flag.
src/subsurface/VSmod.f90,VSmod,WLLAST,138,DOUBLEPRECISION,,,False,True,Previous well-input record time.
src/subsurface/VSmod.f90,VSmod,WLTIME,139,DOUBLEPRECISION,,,False,True,Current/next well-input record time.
src/subsurface/VSmod.f90,VSmod,RWELIN,140,DOUBLEPRECISION,,(NVSEE),False,True,Current well abstraction input values.
src/subsurface/VSmod.f90,VSmod,RLFLST,141,DOUBLEPRECISION,,,False,True,Previous lateral-flow boundary record time.
src/subsurface/VSmod.f90,VSmod,RLFTIM,142,DOUBLEPRECISION,,,False,True,Current/next lateral-flow boundary record time.
src/subsurface/VSmod.f90,VSmod,RLFPRV,143,DOUBLEPRECISION,,(NVSEE),False,True,Previous lateral-flow boundary values.
src/subsurface/VSmod.f90,VSmod,RLHLST,144,DOUBLEPRECISION,,,False,True,Previous lateral-head boundary record time.
src/subsurface/VSmod.f90,VSmod,RLHTIM,145,DOUBLEPRECISION,,,False,True,Current/next lateral-head boundary record time.
src/subsurface/VSmod.f90,VSmod,RLHPRV,146,DOUBLEPRECISION,,(NVSEE),False,True,Previous lateral-head boundary values.
src/subsurface/VSmod.f90,VSmod,RLHNXT,147,DOUBLEPRECISION,,(NVSEE),False,True,Next lateral-head boundary values.
src/subsurface/VSmod.f90,VSmod,RLGLST,148,DOUBLEPRECISION,,,False,True,Previous lateral-gradient boundary record time.
src/subsurface/VSmod.f90,VSmod,RLGTIM,149,DOUBLEPRECISION,,,False,True,Current/next lateral-gradient boundary record time.
src/subsurface/VSmod.f90,VSmod,RLGPRV,150,DOUBLEPRECISION,,(NVSEE),False,True,Previous lateral-gradient boundary values.
src/subsurface/VSmod.f90,VSmod,RLGNXT,151,DOUBLEPRECISION,,(NVSEE),False,True,Next lateral-gradient boundary values.
src/subsurface/VSmod.f90,VSmod,RBFLST,152,DOUBLEPRECISION,,,False,True,Previous base-flow boundary record time.
src/subsurface/VSmod.f90,VSmod,RBFTIM,153,DOUBLEPRECISION,,,False,True,Current/next base-flow boundary record time.
src/subsurface/VSmod.f90,VSmod,RBFPRV,154,DOUBLEPRECISION,,(NVSEE),False,True,Previous base-flow boundary values.
src/subsurface/VSmod.f90,VSmod,RBHLST,155,DOUBLEPRECISION,,,False,True,Previous base-head boundary record time.
src/subsurface/VSmod.f90,VSmod,RBHTIM,156,DOUBLEPRECISION,,,False,True,Current/next base-head boundary record time.
src/subsurface/VSmod.f90,VSmod,RBHPRV,157,DOUBLEPRECISION,,(NVSEE),False,True,Previous base-head boundary values.
src/subsurface/VSmod.f90,VSmod,RBHNXT,158,DOUBLEPRECISION,,(NVSEE),False,True,Next base-head boundary values.
src/subsurface/VSmod.f90,VSmod,RLFDUM,159,DOUBLEPRECISION,,(NVSEE),False,True,Lateral-flow interpolation workspace.
src/subsurface/VSmod.f90,VSmod,RLHDUM,160,DOUBLEPRECISION,,(NVSEE),False,True,Lateral-head interpolation workspace.
src/subsurface/VSmod.f90,VSmod,RLGDUM,161,DOUBLEPRECISION,,(NVSEE),False,True,Lateral-gradient interpolation workspace.
src/subsurface/VSmod.f90,VSmod,FIRSTvssim,162,LOGICAL,,,False,True,True until `VSSIM` has cached column metadata.
src/subsurface/VSmod.f90,VSmod,errcntallowed,163,integer,parameter,,True,True,Maximum repeated VSS convergence warnings.
src/subsurface/VSmod.f90,VSmod,BLOWP,168,LOGICAL,,,False,False,Lower-boundary output print-control flag retained from legacy VSCOM1 state.
src/subsurface/VSmod.f90,VSmod,BHELEV,169,LOGICAL,,,False,False,True when lateral boundary head inputs are elevations; false when they are depths below ground.
src/subsurface/VSmod.f90,VSmod,NCSZON,173,INTEGER,,,False,False,Number of extra cells used to represent the soil-zone depth increments.
src/subsurface/VSmod.f90,VSmod,NCRBED,174,INTEGER,,,False,False,Number of extra cells used to represent river-bed depth increments.
src/subsurface/VSmod.f90,VSmod,JVSALN,175,INTEGER,,"(NELEE, NLYREE, 4)",False,False,Aquifer-layer connectivity ranges packed as `NLYREE+1` multiples.
src/subsurface/VSmod.f90,VSmod,ISRBED,176,INTEGER,,(NLFEE),False,False,River-bed soil type by link.
src/subsurface/VSmod.f90,VSmod,NVSWL,177,INTEGER,,,False,False,Number of well boundary categories.
src/subsurface/VSmod.f90,VSmod,NVSSP,178,INTEGER,,,False,False,Number of spring boundary categories.
src/subsurface/VSmod.f90,VSmod,NVSLF,179,INTEGER,,,False,False,Number of lateral-flow boundary categories.
src/subsurface/VSmod.f90,VSmod,NVSLH,180,INTEGER,,,False,False,Number of lateral-head boundary categories.
src/subsurface/VSmod.f90,VSmod,NVSLG,181,INTEGER,,,False,False,Number of lateral head-gradient boundary categories.
src/subsurface/VSmod.f90,VSmod,NVSBF,182,INTEGER,,,False,False,Number of bottom-flow boundary categories.
src/subsurface/VSmod.f90,VSmod,NVSBH,183,INTEGER,,,False,False,Number of bottom-head boundary categories.
src/subsurface/VSmod.f90,VSmod,NVSBD,184,INTEGER,,,False,False,Number of bottom-drainage boundary categories.
src/subsurface/VSmod.f90,VSmod,NVSWLC,185,INTEGER,,(NELEE),False,False,Well category used by each element.
src/subsurface/VSmod.f90,VSmod,NLBTYP,186,INTEGER,,(NELEE),False,False,Lateral boundary type by element.
src/subsurface/VSmod.f90,VSmod,NLBCAT,187,INTEGER,,(NELEE),False,False,Lateral boundary category by element.
src/subsurface/VSmod.f90,VSmod,NBBTYP,188,INTEGER,,(NELEE),False,False,Bottom boundary type by element.
src/subsurface/VSmod.f90,VSmod,NBBCAT,189,INTEGER,,(NELEE),False,False,Bottom boundary category by element.
src/subsurface/VSmod.f90,VSmod,NVSLFT,190,INTEGER,,,False,False,Expanded count of lateral-flow boundary values after selected-layer categories.
src/subsurface/VSmod.f90,VSmod,NVSLFL,191,INTEGER,,"(NLYREE, NVSEE)",False,False,Selected model layers for lateral-flow categories.
src/subsurface/VSmod.f90,VSmod,NVSLFN,192,INTEGER,,(NVSEE),False,False,Number of selected lateral-flow layers per category; zero means whole column.
src/subsurface/VSmod.f90,VSmod,NVSLHT,193,INTEGER,,,False,False,Expanded count of lateral-head boundary values after selected-layer categories.
src/subsurface/VSmod.f90,VSmod,NVSLHL,194,INTEGER,,"(NLYREE, NVSEE)",False,False,Selected model layers for lateral-head categories.
src/subsurface/VSmod.f90,VSmod,NVSLHN,195,INTEGER,,(NVSEE),False,False,Number of selected lateral-head layers per category; zero means whole column.
src/subsurface/VSmod.f90,VSmod,NVSLGT,196,INTEGER,,,False,False,Expanded count of lateral-gradient boundary values after selected-layer categories.
src/subsurface/VSmod.f90,VSmod,NVSLGL,197,INTEGER,,"(NLYREE, NVSEE)",False,False,Selected model layers for lateral-gradient categories.
src/subsurface/VSmod.f90,VSmod,NVSLGN,198,INTEGER,,(NVSEE),False,False,Number of selected lateral-gradient layers per category; zero means whole column.
src/subsurface/VSmod.f90,VSmod,IVSSTO,205,INTEGER,,"(LLEE, NELEE)",False,False,Stored soil lookup-table interval by VSS cell and element.
src/subsurface/VSmod.f90,VSmod,DCSZON,209,DOUBLEPRECISION,,(LLEE),False,False,"Soil-zone cell-depth increments, ordered from the ground surface downward."
src/subsurface/VSmod.f90,VSmod,DCRBED,210,DOUBLEPRECISION,,(LLEE),False,False,"River-bed cell-depth increments, ordered from the bed surface downward."
src/subsurface/VSmod.f90,VSmod,DCSTOT,211,DOUBLEPRECISION,,,False,False,Total configured soil-zone depth.
src/subsurface/VSmod.f90,VSmod,DCRTOT,212,DOUBLEPRECISION,,,False,False,Total configured river-bed depth.
src/subsurface/VSmod.f90,VSmod,VSZMIN,213,DOUBLEPRECISION,,,False,False,Minimum VSS cell thickness.
src/subsurface/VSmod.f90,VSmod,VSZMAX,214,DOUBLEPRECISION,,,False,False,"Maximum VSS cell thickness, stored with the legacy small tolerance."
src/subsurface/VSmod.f90,VSmod,VSK3D,215,DOUBLEPRECISION,,"(NSEE, 3)",False,False,Saturated hydraulic conductivity by soil type and x/y/z direction.
src/subsurface/VSmod.f90,VSmod,DRBED,216,DOUBLEPRECISION,,(NLFEE),False,False,River-bed depth by link.
src/subsurface/VSmod.f90,VSmod,VSSPZ,217,DOUBLEPRECISION,,(NELEE),False,False,Spring discharge elevation by element.
src/subsurface/VSmod.f90,VSmod,VSSPCO,218,DOUBLEPRECISION,,(NELEE),False,False,Spring conductance coefficient by element.
src/subsurface/VSmod.f90,VSmod,VSWV,219,DOUBLEPRECISION,,,False,False,Vertical hydraulic-conductivity w-mean control.
src/subsurface/VSmod.f90,VSmod,VSWL,220,DOUBLEPRECISION,,,False,False,Lateral hydraulic-conductivity w-mean control.
src/subsurface/VSmod.f90,VSmod,VSKR,225,DOUBLEPRECISION,"DIMENSION(:, :), ALLOCATABLE","(:, :)",False,False,Relative hydraulic conductivity by VSS cell and element.
src/subsurface/VSmod.f90,VSmod,WLNOW,226,DOUBLEPRECISION,,(NVSEE),False,False,Current well abstraction values.
src/subsurface/VSmod.f90,VSmod,RLFNOW,227,DOUBLEPRECISION,,"(NLYREE, NVSEE)",False,False,Current lateral-flow boundary values.
src/subsurface/VSmod.f90,VSmod,RLHNOW,228,DOUBLEPRECISION,,"(NLYREE, NVSEE)",False,False,Current lateral-head boundary values.
src/subsurface/VSmod.f90,VSmod,RLGNOW,229,DOUBLEPRECISION,,"(NLYREE, NVSEE)",False,False,Current lateral-gradient boundary values.
src/subsurface/VSmod.f90,VSmod,RBFNOW,230,DOUBLEPRECISION,,(NVSEE),False,False,Current bottom-flow boundary values.
src/subsurface/VSmod.f90,VSmod,RBHNOW,231,DOUBLEPRECISION,,(NVSEE),False,False,Current bottom-head boundary values.
src/subsurface/VSmod.f90,VSmod,NSOLEE,238,INTEGER,,,False,False,Maximum number of generated soil lookup-table rows.
src/subsurface/VSmod.f90,VSmod,VSPPSI,241,DOUBLEPRECISION,,(NSOLEE),False,False,Soil lookup pressure-head ordinates.
src/subsurface/VSmod.f90,VSmod,VSPTHE,242,DOUBLEPRECISION,,"(NSOLEE, NSEE)",False,False,Soil lookup volumetric water content.
src/subsurface/VSmod.f90,VSmod,VSPKR,243,DOUBLEPRECISION,,"(NSOLEE, NSEE)",False,False,Soil lookup relative hydraulic conductivity.
src/subsurface/VSmod.f90,VSmod,VSPETA,244,DOUBLEPRECISION,,"(NSOLEE, NSEE)",False,False,Soil lookup storage coefficient.
src/subsurface/VSmod.f90,VSmod,VSPDTH,245,DOUBLEPRECISION,,"(NSOLEE, NSEE)",False,False,Soil lookup derivative `d(theta)/d(psi)`.
src/subsurface/VSmod.f90,VSmod,VSPDKR,246,DOUBLEPRECISION,,"(NSOLEE, NSEE)",False,False,Soil lookup derivative `d(K_r)/d(psi)`.
src/subsurface/VSmod.f90,VSmod,VSPDET,247,DOUBLEPRECISION,,"(NSOLEE, NSEE)",False,False,Soil lookup derivative `d(eta)/d(psi)`.
src/subsurface/VSmod.f90,VSmod,VSPSS,248,DOUBLEPRECISION,,(NSEE),False,False,Specific storage by soil type.
src/subsurface/VSmod.f90,VSmod,VSPPOR,249,DOUBLEPRECISION,,(NSEE),False,False,Porosity copied from the wider soil parameter state.
src/subsurface/VSmod.f90,VSmod,NVSSOL,250,INTEGER,,,False,False,Number of active soil lookup-table rows.
src/subsurface/VSmod.f90,VSmod,BFAST,258,LOGICAL,,,False,False,True to use the shorter generated soil lookup table.
src/subsurface/VSmod.f90,VSmod,BSOILP,259,LOGICAL,,,False,False,True to print generated soil lookup tables.
src/subsurface/VSmod.f90,VSmod,IVSFLG,263,INTEGER,,(NSEE),False,False,Soil hydraulic-property option by soil type.
src/subsurface/VSmod.f90,VSmod,IVSNTB,264,INTEGER,,(NSEE),False,False,Number of tabulated hydraulic-property rows by soil type.
src/subsurface/VSmod.f90,VSmod,NVSERR,265,INTEGER,,,False,False,Accumulated VSS input/setup error count.
src/subsurface/VSmod.f90,VSmod,INITYP,266,INTEGER,,,False,False,Initial pressure-head option from the VSS input file.
src/subsurface/VSmod.f90,VSmod,VSTRES,271,DOUBLEPRECISION,,(NSEE),False,False,Residual water content by soil type.
src/subsurface/VSmod.f90,VSmod,VSVGN,272,DOUBLEPRECISION,,(NSEE),False,False,van Genuchten `n` parameter by soil type.
src/subsurface/VSmod.f90,VSmod,VSALPH,273,DOUBLEPRECISION,,(NSEE),False,False,Retention-curve alpha parameter by soil type.
src/subsurface/VSmod.f90,VSmod,VSIPSD,274,DOUBLEPRECISION,,,False,False,Initial uniform phreatic-surface depth for `INITYP=1`.
src/subsurface/VSmod.f90,VSmod,VSZWLB,275,DOUBLEPRECISION,,(NVSEE),False,False,Lower screen depth for well categories.
src/subsurface/VSmod.f90,VSmod,VSZWLT,276,DOUBLEPRECISION,,(NVSEE),False,False,Upper screen depth for well categories.
src/subsurface/VSmod.f90,VSmod,TBPSI,277,DOUBLEPRECISION,,"(NVSEE, NSEE)",False,False,Tabulated pressure-head values by row and soil type.
src/subsurface/VSmod.f90,VSmod,TBTHE,278,DOUBLEPRECISION,,"(NVSEE, NSEE)",False,False,Tabulated water-content values by row and soil type.
src/subsurface/VSmod.f90,VSmod,TBKR,279,DOUBLEPRECISION,,"(NVSEE, NSEE)",False,False,Tabulated relative-conductivity values by row and soil type.
src/subsurface/VSmod.f90,VSmod,TBTHEC,280,DOUBLEPRECISION,,"(NVSEE, NSEE)",False,False,Cubic-spline second derivatives for tabulated water content.
src/subsurface/VSmod.f90,VSmod,TBKRC,281,DOUBLEPRECISION,,"(NVSEE, NSEE)",False,False,Cubic-spline second derivatives for tabulated relative conductivity.
src/subsurface/VSmod.f90,VSmod,VSSPD,282,DOUBLEPRECISION,,(NELEE),False,False,Spring depth below ground by element.
src/util/mod_error.f90,mod_error,ERRLVL_fatal,56,INTEGER(KIND=I_P),PARAMETER,,True,True,Fatal error severity passed to `ERROR`.
src/util/mod_error.f90,mod_error,ERRLVL_error,57,INTEGER(KIND=I_P),PARAMETER,,True,True,Nonfatal error severity passed to `ERROR`.
src/util/mod_error.f90,mod_error,ERRLVL_warn,58,INTEGER(KIND=I_P),PARAMETER,,True,True,Warning severity passed to `ERROR`.
src/util/mod_error.f90,mod_error,ERRCODE_fileopen,66,INTEGER(KIND=I_P),PARAMETER,,True,True,Code reported for a failed file open.
src/util/mod_error.f90,mod_error,ERRCODE_fileclose,67,INTEGER(KIND=I_P),PARAMETER,,True,True,Code reported for a failed file close.
src/util/mod_error.f90,mod_error,ERRCODE_allocate,68,INTEGER(KIND=I_P),PARAMETER,,True,True,Code reported for a failed allocation.
src/util/mod_error.f90,mod_error,ERRCODE_deallocate,69,INTEGER(KIND=I_P),PARAMETER,,True,True,Code reported for a failed deallocation.
src/util/mod_error.f90,mod_error,ERRCODE_read,70,INTEGER(KIND=I_P),PARAMETER,,True,True,Code reported for a failed read.
src/util/mod_error.f90,mod_error,ERRCODE_write,71,INTEGER(KIND=I_P),PARAMETER,,True,True,Code reported for a failed write.
src/util/mod_error.f90,mod_error,ERRCODE_rewind,72,INTEGER(KIND=I_P),PARAMETER,,True,True,Code reported for a failed rewind.
src/util/mod_error.f90,mod_error,ERR_limit_error_codes,77,INTEGER(KIND=I_P),PARAMETER,,True,True,Greatest error-code remainder represented in each module-group counter.
src/util/mod_error.f90,mod_error,error_counter,78,INTEGER(KIND=I_P),,"(0:ERR_limit_error_codes, 0:3)",False,True,Occurrence counts by error-code remainder and module group.
src/util/mod_error.f90,mod_error,error_counter_total,79,INTEGER(KIND=I_P),,,False,True,Total number of errors and warnings recorded by `ERROR`.
src/util/mod_error.f90,mod_error,flag_wait_on_exit,80,LOGICAL,,,False,True,Whether `ERR_STOP` waits for the user before terminating.
src/util/mod_error.f90,mod_error,FID_logfile,85,INTEGER(KIND=I_P),PARAMETER,,True,True,Default Fortran unit for primary PRI output.
src/util/mod_error.f90,mod_error,helppath,86,CHARACTER(LEN=LENGTH_FILEPATH),,,False,False,Help-directory fragment set to `/helpmessages` by each `ERROR` call.
src/util/mod_load_filedata.f90,mod_load_filedata,HEAD0_alread,67,CHARACTER(len=80),,,False,True,Most recent successful heading or status text processed by `ALREAD`.
src/util/mod_load_filedata.f90,mod_load_filedata,HEAD0_alredc,68,CHARACTER(len=80),,,False,True,Fixed fallback text used by `ALREDC` heading-read errors; never updated.
src/util/mod_load_filedata.f90,mod_load_filedata,HEAD0_alredi,69,CHARACTER(len=80),,,False,True,Fixed fallback text used by `ALREDI` heading-read errors; never updated.
src/util/mod_load_filedata.f90,mod_load_filedata,HEAD0_alred2,70,CHARACTER(len=80),,,False,True,Most recent `ALRED2` status text; currently written but never read.
src/util/mod_load_filedata.f90,mod_load_filedata,HEAD0_alredl,71,CHARACTER(len=80),,,False,True,Fixed fallback text used by `ALREDL` heading-read errors; never updated.
src/util/mod_load_filedata.f90,mod_load_filedata,HEAD0_alredf,72,CHARACTER(len=80),,,False,True,Fixed fallback text used by `ALREDF` heading-read errors; never updated.
src/util/utilsmod.f90,utilsmod,eps,31,DOUBLEPRECISION,PARAMETER,,True,True,Singularity/zero tolerance used by matrix inversion.
src/util/utilsmod.f90,utilsmod,msg,32,CHARACTER(128),,,False,False,Error-message buffer passed to `ERROR`.
